experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E3_uncertainty_robustness,M,22,low,uq_alns,91.603508,842.82975,2740.323628,0.0,0.0,49539.777924,0.916667,0,0.051807
E3_uncertainty_robustness,M,22,low,uq_rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.008985
E3_uncertainty_robustness,M,22,medium,alns_point,91.603508,841.909514,2740.323628,0.0,0.0,49543.61489,0.916667,0,0.058462
E3_uncertainty_robustness,M,22,medium,uq_alns,91.603508,842.82975,2740.323628,0.0,0.0,49539.777924,0.916667,0,0.047614
E3_uncertainty_robustness,M,22,medium,uq_rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.005141
E3_uncertainty_robustness,M,22,high,alns_point,91.603508,841.909514,2740.323628,0.0,0.0,49543.61489,0.916667,0,0.051688
E3_uncertainty_robustness,M,22,high,uq_alns,91.603508,842.82975,2740.323628,0.0,0.0,49539.777924,0.916667,0,0.045297
E3_uncertainty_robustness,M,22,high,uq_rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.005325
E3_uncertainty_robustness,M,23,low,alns_point,99.634817,760.852253,2799.424779,0.0,0.0,41175.568011,0.833333,0,0.054084
E3_uncertainty_robustness,M,23,low,uq_alns,102.332806,790.212314,2799.424779,0.0,0.0,41180.42906,0.833333,0,0.051453
E3_uncertainty_robustness,M,23,low,uq_rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.006695
E3_uncertainty_robustness,M,23,medium,alns_point,99.634817,760.852253,2799.424779,0.0,0.0,41175.568011,0.833333,0,0.051452
E3_uncertainty_robustness,M,23,medium,uq_alns,102.332806,790.212314,2799.424779,0.0,0.0,41180.42906,0.833333,0,0.04682
E3_uncertainty_robustness,M,23,medium,uq_rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.006058
E3_uncertainty_robustness,M,23,high,alns_point,99.634817,760.852253,2799.424779,0.0,0.0,41175.568011,0.833333,0,0.043068
E3_uncertainty_robustness,M,23,high,uq_alns,102.332806,790.212314,2799.424779,0.0,0.0,41180.42906,0.833333,0,0.033209
E3_uncertainty_robustness,M,23,high,uq_rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.004693
