experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E2_core_comparison,M,21,medium,greedy_value,92.618171,738.148928,2738.133665,0.0,0.0,44860.329779,0.833333,0,0.008096
E2_core_comparison,M,21,medium,random_feasible,95.153656,851.179405,2738.133665,0.0,0.0,76778.418843,0.25,0,0.001292
E2_core_comparison,M,21,medium,ga,94.32128,704.200624,2738.133665,0.0,0.0,64483.645796,0.25,0,0.041421
E2_core_comparison,M,21,medium,aco,94.32128,704.200624,2738.133665,0.0,0.0,64483.645796,0.25,0,0.041956
E2_core_comparison,M,21,medium,alns_fixed,94.32128,704.200624,2738.133665,0.0,0.0,64483.645796,0.25,0,0.030664
E2_core_comparison,M,21,medium,alns_point,92.304758,772.827132,2738.133665,0.0,0.0,44784.658896,0.833333,0,0.040577
E2_core_comparison,M,21,medium,uq_alns,92.304758,772.827132,2738.133665,0.0,0.0,44784.658896,0.833333,0,0.047561
E2_core_comparison,M,21,medium,rv_alns,93.573083,750.952806,2738.133665,0.0,0.0,44713.625196,0.916667,0,0.005617
E2_core_comparison,M,21,medium,uq_rv_alns,93.573083,750.952806,2738.133665,0.0,0.0,44713.625196,0.916667,0,0.009167
E2_core_comparison,M,22,medium,greedy_nearest,93.183789,817.391162,2741.85166,0.0,0.0,79548.973818,0.25,0,0.00212
E2_core_comparison,M,22,medium,greedy_value,90.919545,780.146914,2740.323628,0.0,0.0,49535.936391,0.916667,0,0.00818
E2_core_comparison,M,22,medium,random_feasible,89.882243,814.278792,2741.85166,0.0,0.0,95180.00774,0.25,0,0.001487
E2_core_comparison,M,22,medium,ga,93.183789,817.391162,2741.85166,0.0,0.0,79548.973818,0.25,0,0.045104
E2_core_comparison,M,22,medium,aco,93.183789,817.391162,2741.85166,0.0,0.0,79548.973818,0.25,0,0.04863
E2_core_comparison,M,22,medium,alns_fixed,93.183789,817.391162,2741.85166,0.0,0.0,79548.973818,0.25,0,0.050614
E2_core_comparison,M,22,medium,alns_point,91.603508,841.909514,2740.323628,0.0,0.0,49543.61489,0.916667,0,0.048842
E2_core_comparison,M,22,medium,uq_alns,91.603508,842.82975,2740.323628,0.0,0.0,49539.777924,0.916667,0,0.048098
E2_core_comparison,M,22,medium,rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.009059
E2_core_comparison,M,22,medium,uq_rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.008335
E2_core_comparison,M,23,medium,greedy_nearest,102.432175,783.994059,2801.479948,0.0,0.0,61879.055115,0.333333,0,0.002051
E2_core_comparison,M,23,medium,greedy_value,101.608304,686.330452,2799.424779,0.0,0.0,41163.138382,0.833333,0,0.009475
E2_core_comparison,M,23,medium,random_feasible,97.8034,797.380545,2801.479948,0.0,0.0,70658.4305,0.25,0,0.001547
E2_core_comparison,M,23,medium,ga,102.432175,783.994059,2801.479948,0.0,0.0,61879.055115,0.333333,0,0.039443
E2_core_comparison,M,23,medium,aco,102.432175,783.994059,2801.479948,0.0,0.0,61879.055115,0.333333,0,0.036027
E2_core_comparison,M,23,medium,alns_fixed,102.432175,783.994059,2801.479948,0.0,0.0,61879.055115,0.333333,0,0.033256
E2_core_comparison,M,23,medium,alns_point,99.634817,760.852253,2799.424779,0.0,0.0,41175.568011,0.833333,0,0.039319
E2_core_comparison,M,23,medium,uq_alns,102.332806,790.212314,2799.424779,0.0,0.0,41180.42906,0.833333,0,0.043519
E2_core_comparison,M,23,medium,rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.004743
E2_core_comparison,M,23,medium,uq_rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.004836
E2_core_comparison,M,24,medium,greedy_nearest,96.855493,748.684596,2789.495752,0.0,0.0,63112.979858,0.166667,0,0.000992
E2_core_comparison,M,24,medium,greedy_value,97.837127,803.470402,2789.495752,0.0,0.0,40294.86767,0.833333,0,0.007467
E2_core_comparison,M,24,medium,random_feasible,97.239831,782.147871,2789.495752,0.0,0.0,64074.797075,0.416667,0,0.001337
E2_core_comparison,M,24,medium,ga,96.855493,748.684596,2789.495752,0.0,0.0,63112.979858,0.166667,0,0.044929
E2_core_comparison,M,24,medium,aco,96.855493,748.684596,2789.495752,0.0,0.0,63112.979858,0.166667,0,0.03933
E2_core_comparison,M,24,medium,alns_fixed,96.855493,748.684596,2789.495752,0.0,0.0,63112.979858,0.166667,0,0.035553
E2_core_comparison,M,24,medium,alns_point,99.220507,800.715266,2789.495752,0.0,0.0,40297.6052,0.833333,0,0.044636
E2_core_comparison,M,24,medium,uq_alns,99.220507,800.715266,2789.495752,0.0,0.0,40297.6052,0.833333,0,0.04048
E2_core_comparison,M,24,medium,rv_alns,99.515392,866.889055,2789.495752,0.0,0.0,39797.07138,1.0,0,0.007823
E2_core_comparison,M,24,medium,uq_rv_alns,99.515392,866.889055,2789.495752,0.0,0.0,39797.07138,1.0,0,0.005075
E2_core_comparison,M,25,medium,greedy_nearest,95.862023,722.473922,2669.629019,0.0,0.0,61045.598639,0.333333,0,0.001002
E2_core_comparison,M,25,medium,greedy_value,96.884425,800.425971,2669.629019,0.0,0.0,37041.232588,0.833333,0,0.00462
E2_core_comparison,M,25,medium,random_feasible,93.009869,764.999846,2669.629019,0.0,0.0,63140.464547,0.5,0,0.000713
E2_core_comparison,M,25,medium,ga,95.862023,722.473922,2669.629019,0.0,0.0,61045.598639,0.333333,0,0.030827
E2_core_comparison,M,25,medium,aco,95.862023,722.473922,2669.629019,0.0,0.0,61045.598639,0.333333,0,0.033215
E2_core_comparison,M,25,medium,alns_fixed,95.862023,722.473922,2669.629019,0.0,0.0,61045.598639,0.333333,0,0.033459
E2_core_comparison,M,25,medium,alns_point,95.842923,714.618545,2669.629019,0.0,0.0,36932.863633,0.833333,0,0.044485
E2_core_comparison,M,25,medium,uq_alns,95.842923,714.618545,2669.629019,0.0,0.0,36932.863633,0.833333,0,0.039754
E2_core_comparison,M,25,medium,rv_alns,94.893972,741.735124,2669.629019,0.0,0.0,36588.565961,0.916667,0,0.00515
E2_core_comparison,M,25,medium,uq_rv_alns,94.893972,741.735124,2669.629019,0.0,0.0,36588.565961,0.916667,0,0.005428
E2_core_comparison,M,26,medium,greedy_nearest,97.544788,746.068156,2774.530215,0.0,0.0,63661.265193,0.25,0,0.001049
E2_core_comparison,M,26,medium,greedy_value,98.354418,719.284082,2774.530215,0.0,0.0,42338.810863,0.833333,0,0.00463
E2_core_comparison,M,26,medium,random_feasible,99.746835,813.629412,2774.530215,0.0,0.0,83493.676261,0.083333,0,0.000733
E2_core_comparison,M,26,medium,ga,97.544788,746.068156,2774.530215,0.0,0.0,63661.265193,0.25,0,0.032698
E2_core_comparison,M,26,medium,aco,97.544788,746.068156,2774.530215,0.0,0.0,63661.265193,0.25,0,0.03376
E2_core_comparison,M,26,medium,alns_fixed,97.544788,746.068156,2774.530215,0.0,0.0,63661.265193,0.25,0,0.033118
E2_core_comparison,M,26,medium,alns_point,98.24604,726.571928,2774.530215,0.0,0.0,42337.228378,0.833333,0,0.039008
E2_core_comparison,M,26,medium,uq_alns,98.354418,737.420179,2774.530215,0.0,0.0,42336.685168,0.833333,0,0.056376
E2_core_comparison,M,26,medium,rv_alns,98.8201,689.123234,2774.530215,0.0,0.0,42047.274044,0.833333,0,0.00493
E2_core_comparison,M,26,medium,uq_rv_alns,98.8201,689.123234,2774.530215,0.0,0.0,42047.274044,0.833333,0,0.006474
E2_core_comparison,M,27,medium,greedy_nearest,96.510117,757.914895,2750.891176,0.0,0.0,88525.44423,0.333333,0,0.00131
E2_core_comparison,M,27,medium,greedy_value,99.735666,733.607037,2750.891176,0.0,0.0,56192.921845,0.833333,0,0.006434
E2_core_comparison,M,27,medium,random_feasible,98.038558,736.20567,2750.891176,0.0,0.0,99559.715389,0.166667,0,0.001428
E2_core_comparison,M,27,medium,ga,96.510117,757.914895,2750.891176,0.0,0.0,88525.44423,0.333333,0,0.043518
E2_core_comparison,M,27,medium,aco,96.510117,757.914895,2750.891176,0.0,0.0,88525.44423,0.333333,0,0.045479
E2_core_comparison,M,27,medium,alns_fixed,96.510117,757.914895,2750.891176,0.0,0.0,88525.44423,0.333333,0,0.039246
E2_core_comparison,M,27,medium,alns_point,96.41774,762.173945,2750.891176,0.0,0.0,56208.133517,0.833333,0,0.036439
E2_core_comparison,M,27,medium,uq_alns,96.41774,762.173945,2750.891176,0.0,0.0,56208.133517,0.833333,0,0.045834
E2_core_comparison,M,27,medium,rv_alns,99.14481,790.938375,2750.891176,0.0,0.0,55884.809618,0.833333,0,0.006596
E2_core_comparison,M,27,medium,uq_rv_alns,99.14481,790.938375,2750.891176,0.0,0.0,55884.809618,0.833333,0,0.00879
E2_core_comparison,M,28,medium,greedy_nearest,99.4119,784.16931,2810.022514,0.0,0.0,76673.40945,0.333333,0,0.002071
E2_core_comparison,M,28,medium,greedy_value,99.412838,709.198333,2809.288862,0.0,0.0,52967.591851,0.833333,0,0.005939
E2_core_comparison,M,28,medium,random_feasible,96.896704,819.354737,2810.022514,0.0,0.0,84634.250414,0.166667,0,0.0014
E2_core_comparison,M,28,medium,ga,99.4119,784.16931,2810.022514,0.0,0.0,76673.40945,0.333333,0,0.048872
E2_core_comparison,M,28,medium,aco,99.4119,784.16931,2810.022514,0.0,0.0,76673.40945,0.333333,0,0.034611
E2_core_comparison,M,28,medium,alns_fixed,99.4119,784.16931,2810.022514,0.0,0.0,76673.40945,0.333333,0,0.035821
E2_core_comparison,M,28,medium,alns_point,99.815957,728.800687,2809.288862,0.0,0.0,52902.323005,0.833333,0,0.037447
E2_core_comparison,M,28,medium,uq_alns,99.815957,728.800687,2809.288862,0.0,0.0,52902.323005,0.833333,0,0.037452
E2_core_comparison,M,28,medium,rv_alns,99.174949,738.636202,2809.288862,0.0,0.0,52824.616065,0.916667,0,0.004638
E2_core_comparison,M,28,medium,uq_rv_alns,99.174949,738.636202,2809.288862,0.0,0.0,52824.616065,0.916667,0,0.0047
E2_core_comparison,M,29,medium,greedy_nearest,97.125118,824.426885,2791.190626,0.0,0.0,78708.625208,0.25,0,0.002089
E2_core_comparison,M,29,medium,greedy_value,93.043486,607.414473,2791.190626,0.0,0.0,45038.919603,0.916667,0,0.005086
E2_core_comparison,M,29,medium,random_feasible,94.737365,848.167833,2791.190626,0.0,0.0,70832.094437,0.25,0,0.000748
E2_core_comparison,M,29,medium,ga,97.125118,824.426885,2791.190626,0.0,0.0,78708.625208,0.25,0,0.042949
E2_core_comparison,M,29,medium,aco,97.125118,824.426885,2791.190626,0.0,0.0,78708.625208,0.25,0,0.041699
E2_core_comparison,M,29,medium,alns_fixed,97.125118,824.426885,2791.190626,0.0,0.0,78708.625208,0.25,0,0.036538
E2_core_comparison,M,29,medium,alns_point,95.032082,682.405337,2791.190626,0.0,0.0,44977.129005,0.916667,0,0.049214
E2_core_comparison,M,29,medium,uq_alns,94.987741,690.745797,2791.190626,0.0,0.0,44988.789718,0.916667,0,0.038403
E2_core_comparison,M,29,medium,rv_alns,92.919224,649.544882,2791.190626,0.0,0.0,44790.5094,0.916667,0,0.006589
E2_core_comparison,M,29,medium,uq_rv_alns,92.919224,649.544882,2791.190626,0.0,0.0,44790.5094,0.916667,0,0.005089
